date,sector,sentiment,coverage,headline_count,lagged_sentiment,sentiment_0_100
2021-05-10,Energy,0.11302133333333333,1.0,28,-0.037505,55.65106666666667
2021-05-11,Energy,-0.042772000000000004,0.8,17,0.11302133333333333,47.861399999999996
2021-05-12,Energy,0.08828666666666667,0.8,13,-0.042772000000000004,54.41433333333333
2021-05-13,Energy,0.0,0.6,6,0.08828666666666667,50.0
2021-05-14,Energy,-0.017033333333333334,0.6,6,0.0,49.14833333333333
2021-05-17,Energy,0.18345533333333336,0.8,14,-0.017033333333333334,59.17276666666667
2021-05-18,Energy,-0.011774999999999999,0.4,8,0.18345533333333336,49.41125
2021-05-19,Energy,-0.047685,0.4,6,-0.011774999999999999,47.61575
2021-05-20,Energy,0.04046,0.4,2,-0.047685,52.022999999999996
2021-05-21,Energy,0.02989,0.8,10,0.04046,51.4945
2021-05-24,Energy,0.11589333333333333,1.0,13,0.02989,55.79466666666667
2021-05-25,Energy,0.13534277777777776,0.8,15,0.11589333333333333,56.767138888888894
2021-05-26,Energy,0.309022,1.0,19,0.13534277777777776,65.45110000000001
2021-05-27,Energy,0.06648133333333332,0.6,14,0.309022,53.32406666666667
2021-05-28,Energy,-0.025832000000000004,0.8,12,0.06648133333333332,48.708400000000005
2021-06-01,Energy,0.08505438095238096,1.0,35,-0.025832000000000004,54.252719047619046
2021-06-02,Energy,0.13728400000000002,0.8,21,0.08505438095238096,56.8642
2021-06-03,Energy,0.22661000000000003,1.0,12,0.13728400000000002,61.3305
2021-06-04,Energy,0.0,0.6,6,0.22661000000000003,50.0
2021-06-07,Energy,-0.2298,1.0,13,0.0,38.51
2021-06-08,Energy,0.14079999999999998,0.6,4,-0.2298,57.04
2021-06-09,Energy,0.06250599999999999,0.4,11,0.14079999999999998,53.125299999999996
2021-06-10,Energy,0.12267000000000002,1.0,9,0.06250599999999999,56.133500000000005
2021-06-11,Energy,0.033855,0.6,7,0.12267000000000002,51.69275
2021-06-14,Energy,0.20434800000000003,1.0,16,0.033855,60.2174
2021-06-15,Energy,0.23552933333333334,0.8,13,0.20434800000000003,61.776466666666664
2021-06-16,Energy,0.229142,1.0,14,0.23552933333333334,61.4571
2021-06-17,Energy,0.03200666666666667,0.8,11,0.229142,51.60033333333334
2021-06-18,Energy,0.09314,0.8,7,0.03200666666666667,54.657
2021-06-21,Energy,0.10162749999999998,1.0,25,0.09314,55.081375
2021-06-22,Energy,0.053485000000000005,0.4,5,0.10162749999999998,52.67425
2021-06-23,Energy,0.13546,0.8,12,0.053485000000000005,56.772999999999996
2021-06-24,Energy,0.14267166666666667,1.0,11,0.13546,57.133583333333334
2021-06-25,Energy,0.09781333333333334,0.4,7,0.14267166666666667,54.89066666666667
2021-06-28,Energy,-0.057014999999999996,1.0,11,0.09781333333333334,47.149249999999995
2021-06-29,Energy,0.509124,1.0,9,-0.057014999999999996,75.4562
2021-06-30,Energy,0.08578333333333334,0.8,13,0.509124,54.28916666666667
2021-07-01,Energy,0.09315999999999999,1.0,18,0.08578333333333334,54.657999999999994
2021-07-02,Energy,0.286435,1.0,10,0.09315999999999999,64.32175
2021-07-06,Energy,-0.054393333333333335,0.6,7,0.286435,47.28033333333334
2021-07-07,Energy,0.013188333333333335,1.0,11,-0.054393333333333335,50.659416666666665
2021-07-08,Energy,0.15350533333333333,1.0,14,0.013188333333333335,57.67526666666667
2021-07-09,Energy,0.15546,1.0,13,0.15350533333333333,57.772999999999996
2021-07-12,Energy,0.15078833333333336,0.6,8,0.15546,57.53941666666667
2021-07-13,Energy,-0.014179999999999998,0.8,4,0.15078833333333336,49.291000000000004
2021-07-14,Energy,0.08196,0.4,3,-0.014179999999999998,54.098
2021-07-15,Energy,0.001401333333333335,0.4,8,0.08196,50.07006666666667
2021-07-16,Energy,0.09062533333333334,1.0,16,0.001401333333333335,54.53126666666667
2021-07-19,Energy,-0.13666166666666665,1.0,21,0.09062533333333334,43.166916666666665
2021-07-20,Energy,0.43355999999999995,1.0,12,-0.13666166666666665,71.678
2021-07-21,Energy,0.29711333333333334,1.0,16,0.43355999999999995,64.85566666666666
2021-07-22,Energy,0.09316333333333333,1.0,19,0.29711333333333334,54.658166666666666
2021-07-23,Energy,0.2115746666666667,0.8,18,0.09316333333333333,60.57873333333333
2021-07-26,Energy,0.024342666666666665,0.4,11,0.2115746666666667,51.21713333333333
2021-07-27,Energy,0.0,0.2,1,0.024342666666666665,50.0
2021-07-28,Energy,0.113825,0.6,9,0.0,55.691250000000004
2021-07-29,Energy,0.06970133333333334,0.8,14,0.113825,53.48506666666667
2021-07-30,Energy,0.08740159090909091,0.4,19,0.06970133333333334,54.370079545454544
2021-08-02,Energy,0.040445666666666664,1.0,14,0.08740159090909091,52.02228333333333
2021-08-03,Energy,0.19889666666666667,0.8,13,0.040445666666666664,59.944833333333335
2021-08-04,Energy,0.0,0.6,8,0.19889666666666667,50.0
2021-08-05,Energy,0.03897866666666667,0.4,11,0.0,51.948933333333336
2021-08-06,Energy,0.024866666666666683,0.8,8,0.03897866666666667,51.24333333333333
2021-08-09,Energy,-0.020416666666666656,0.8,15,0.024866666666666683,48.97916666666667
2021-08-10,Energy,-0.05312714285714286,0.6,11,-0.020416666666666656,47.34364285714286
2021-08-11,Energy,0.11612666666666667,0.8,11,-0.05312714285714286,55.806333333333335
2021-08-12,Energy,0.022860000000000002,1.0,8,0.11612666666666667,51.14300000000001
2021-08-13,Energy,0.014799999999999999,0.6,7,0.022860000000000002,50.739999999999995
2021-08-16,Energy,0.05001428571428572,1.0,18,0.014799999999999999,52.50071428571429
2021-08-17,Energy,-0.153445,1.0,14,0.05001428571428572,42.327749999999995
2021-08-18,Energy,0.017855,1.0,16,-0.153445,50.89275
2021-08-19,Energy,0.09139904761904762,0.8,17,0.017855,54.56995238095238
2021-08-20,Energy,-0.18184,0.6,8,0.09139904761904762,40.908
2021-08-23,Energy,0.09965530303030304,1.0,32,-0.18184,54.98276515151515
2021-08-24,Energy,0.004946666666666666,0.8,12,0.09965530303030304,50.24733333333333
2021-08-25,Energy,0.02732,0.4,3,0.004946666666666666,51.366
2021-08-26,Energy,0.055644000000000006,1.0,14,0.02732,52.7822
2021-08-27,Energy,0.002534999999999998,0.8,16,0.055644000000000006,50.12675
2021-08-30,Energy,-0.1371757142857143,1.0,14,0.002534999999999998,43.141214285714284
2021-08-31,Energy,0.08014733333333332,1.0,18,-0.1371757142857143,54.00736666666667
2021-09-01,Energy,-0.06276238095238094,0.8,18,0.08014733333333332,46.86188095238095
2021-09-02,Energy,0.2158341794871795,1.0,35,-0.06276238095238094,60.79170897435897
2021-09-03,Energy,0.10978678571428573,0.8,17,0.2158341794871795,55.48933928571429
2021-09-07,Energy,0.20011433333333334,1.0,19,0.10978678571428573,60.005716666666665
2021-09-08,Energy,0.09723142857142858,0.8,19,0.20011433333333334,54.86157142857143
2021-09-09,Energy,0.30797942857142857,1.0,20,0.09723142857142858,65.39897142857143
2021-09-10,Energy,-0.030254999999999997,0.8,14,0.30797942857142857,48.487249999999996
2021-09-13,Energy,0.06427607142857143,0.8,17,-0.030254999999999997,53.21380357142858
2021-09-14,Energy,-0.029349999999999998,0.8,9,0.06427607142857143,48.5325
2021-09-15,Energy,-0.03437066666666667,0.8,11,-0.029349999999999998,48.28146666666667
2021-09-16,Energy,-0.021932,0.6,7,-0.03437066666666667,48.903400000000005
2021-09-17,Energy,0.030506666666666665,0.2,3,-0.021932,51.525333333333336
2021-09-20,Energy,0.053949000000000004,0.8,14,0.030506666666666665,52.69745
2021-09-21,Energy,0.12421,1.0,9,0.053949000000000004,56.210499999999996
2021-09-22,Energy,0.09969333333333334,1.0,14,0.12421,54.98466666666667
2021-09-23,Energy,0.17425166666666664,1.0,11,0.09969333333333334,58.712583333333335
2021-09-24,Energy,-0.04978,0.6,11,0.17425166666666664,47.510999999999996
2021-09-27,Energy,0.003622222222222221,1.0,21,-0.04978,50.18111111111111
2021-09-28,Energy,0.0075466666666666685,1.0,13,0.003622222222222221,50.37733333333333
2021-09-29,Energy,0.017446428571428568,0.6,12,0.0075466666666666685,50.87232142857143
2021-09-30,Energy,0.09925333333333333,1.0,15,0.017446428571428568,54.96266666666667
2021-10-01,Energy,0.09469000000000001,0.4,6,0.09925333333333333,54.7345
2021-10-04,Energy,0.130295,0.6,14,0.09469000000000001,56.51475
2021-10-05,Energy,0.21606,1.0,10,0.130295,60.803
2021-10-06,Energy,0.14254,0.6,8,0.21606,57.126999999999995
2021-10-07,Energy,0.11381857142857141,1.0,14,0.14254,55.690928571428564
2021-10-08,Energy,0.05378571428571429,0.8,19,0.11381857142857141,52.68928571428572
2021-10-11,Energy,0.03470666666666666,0.8,15,0.05378571428571429,51.73533333333333
2021-10-12,Energy,0.07396,0.6,9,0.03470666666666666,53.698
2021-10-13,Energy,0.17314666666666667,0.8,8,0.07396,58.65733333333334
2021-10-14,Energy,0.11113500000000001,0.6,9,0.17314666666666667,55.55675
2021-10-15,Energy,0.173063,1.0,13,0.11113500000000001,58.65315
2021-10-18,Energy,0.09308,1.0,18,0.173063,54.654
2021-10-19,Energy,0.23352599999999998,1.0,10,0.09308,61.6763
2021-10-20,Energy,0.08418166666666667,0.6,9,0.23352599999999998,54.20908333333333
2021-10-21,Energy,0.07890166666666668,0.8,10,0.08418166666666667,53.94508333333333
2021-10-22,Energy,0.1351022857142857,1.0,19,0.07890166666666668,56.75511428571428
2021-10-25,Energy,0.14537944444444445,0.8,18,0.1351022857142857,57.268972222222224
2021-10-26,Energy,0.15356571428571428,0.6,12,0.14537944444444445,57.678285714285714
2021-10-27,Energy,0.021904285714285716,1.0,16,0.15356571428571428,51.095214285714285
2021-10-28,Energy,0.08302833333333333,0.8,19,0.021904285714285716,54.15141666666666
2021-10-29,Energy,0.34194722222222224,1.0,24,0.08302833333333333,67.09736111111111
2021-11-01,Energy,0.08582916666666666,0.8,20,0.34194722222222224,54.29145833333333
2021-11-02,Energy,0.0009066666666666667,0.6,21,0.08582916666666666,50.04533333333333
2021-11-03,Energy,0.013253333333333334,0.4,8,0.0009066666666666667,50.66266666666667
2021-11-04,Energy,0.15267833333333333,0.8,13,0.013253333333333334,57.633916666666664
2021-11-05,Energy,0.13559833333333332,0.6,10,0.15267833333333333,56.779916666666665
2021-11-08,Energy,0.14157866666666669,1.0,17,0.13559833333333332,57.07893333333334
2021-11-09,Energy,0.058188,0.8,11,0.14157866666666669,52.9094
2021-11-10,Energy,-0.041400000000000006,0.6,11,0.058188,47.93
2021-11-11,Energy,0.045579999999999996,1.0,8,-0.041400000000000006,52.278999999999996
2021-11-12,Energy,0.0,0.0,0,0.045579999999999996,50.0
2021-11-15,Energy,0.017591666666666665,0.8,12,0.0,50.879583333333336
2021-11-16,Energy,-0.011376000000000002,0.4,9,0.017591666666666665,49.4312
2021-11-17,Energy,0.010785714285714286,0.4,13,-0.011376000000000002,50.53928571428571
2021-11-18,Energy,-0.02236666666666667,1.0,8,0.010785714285714286,48.88166666666667
2021-11-19,Energy,-0.039520476190476196,0.6,14,-0.02236666666666667,48.02397619047619
2021-11-22,Energy,0.0007566666666666666,0.4,7,-0.039520476190476196,50.03783333333334
2021-11-23,Energy,0.23304399999999997,0.8,13,0.0007566666666666666,61.6522
2021-11-24,Energy,0.018213333333333335,0.6,5,0.23304399999999997,50.91066666666667
2021-11-26,Energy,-0.03554,0.8,14,0.018213333333333335,48.223
2021-11-29,Energy,-0.05344,0.8,10,-0.03554,47.327999999999996
2021-11-30,Energy,-0.023745000000000027,0.8,11,-0.05344,48.81275
2021-12-01,Energy,0.21672333333333332,1.0,11,-0.023745000000000027,60.83616666666667
2021-12-02,Energy,0.11395873015873015,1.0,25,0.21672333333333332,55.697936507936504
2021-12-03,Energy,-0.003618333333333333,0.4,7,0.11395873015873015,49.81908333333334
2021-12-06,Energy,0.03752988095238095,1.0,24,-0.003618333333333333,51.87649404761905
2021-12-07,Energy,0.09759233333333332,0.8,14,0.03752988095238095,54.879616666666664
2021-12-08,Energy,0.13581666666666664,0.8,16,0.09759233333333332,56.79083333333333
2021-12-09,Energy,0.004825000000000001,0.8,11,0.13581666666666664,50.24125
2021-12-10,Energy,0.15840400000000002,0.6,8,0.004825000000000001,57.9202
2021-12-13,Energy,0.05660380952380952,0.8,12,0.15840400000000002,52.830190476190474
2021-12-14,Energy,0.19192,0.6,4,0.05660380952380952,59.596000000000004
2021-12-15,Energy,0.10407999999999999,0.6,5,0.19192,55.204
2021-12-16,Energy,0.09286999999999998,0.8,5,0.10407999999999999,54.6435
2021-12-17,Energy,0.090232,0.6,11,0.09286999999999998,54.5116
2021-12-20,Energy,0.000553333333333339,0.6,7,0.090232,50.02766666666667
2021-12-21,Energy,0.0,0.2,1,0.000553333333333339,50.0
2021-12-22,Energy,0.04019,0.6,4,0.0,52.009499999999996
2021-12-23,Energy,-0.015326666666666669,1.0,11,0.04019,49.233666666666664
2021-12-27,Energy,0.18410833333333332,0.8,11,-0.015326666666666669,59.205416666666665
2021-12-28,Energy,-0.03384666666666667,0.6,8,0.18410833333333332,48.30766666666666
2021-12-29,Energy,0.18331999999999998,0.8,6,-0.03384666666666667,59.166
2021-12-30,Energy,0.025784999999999995,0.8,7,0.18331999999999998,51.289249999999996
2021-12-31,Energy,0.20697000000000002,0.6,8,0.025784999999999995,60.3485
2022-01-03,Energy,0.07005714285714286,1.0,20,0.20697000000000002,53.50285714285714
2022-01-04,Energy,0.036173333333333335,0.8,6,0.07005714285714286,51.80866666666667
2022-01-05,Energy,0.09487333333333334,0.6,14,0.036173333333333335,54.74366666666667
2022-01-06,Energy,-0.03813999999999999,1.0,14,0.09487333333333334,48.093
2022-01-07,Energy,0.19563999999999998,1.0,12,-0.03813999999999999,59.782000000000004
2022-01-10,Energy,0.13752733333333333,0.6,18,0.19563999999999998,56.87636666666667
2022-01-11,Energy,0.09243047619047619,0.6,11,0.13752733333333333,54.62152380952381
2022-01-12,Energy,0.1994358333333333,0.8,23,0.09243047619047619,59.97179166666666
2022-01-13,Energy,0.14125766666666667,1.0,25,0.1994358333333333,57.06288333333334
2022-01-14,Energy,0.12425400000000002,0.8,20,0.14125766666666667,56.212700000000005
2022-01-18,Energy,0.21999,1.0,35,0.12425400000000002,60.9995
2022-01-19,Energy,0.13234666666666667,1.0,11,0.21999,56.61733333333333
2022-01-20,Energy,0.10958416666666668,0.8,17,0.13234666666666667,55.47920833333333
2022-01-21,Energy,0.07758100000000001,0.8,25,0.10958416666666668,53.87904999999999
2022-01-24,Energy,0.04217333333333334,1.0,22,0.07758100000000001,52.10866666666667
2022-01-25,Energy,0.143018,0.8,16,0.04217333333333334,57.15090000000001
2022-01-26,Energy,0.16246611111111112,1.0,27,0.143018,58.12330555555556
2022-01-27,Energy,0.08199115384615382,1.0,35,0.16246611111111112,54.099557692307684
2022-01-28,Energy,0.1498634722222222,0.8,42,0.08199115384615382,57.49317361111112
2022-01-31,Energy,0.145155,1.0,19,0.1498634722222222,57.257749999999994
2022-02-01,Energy,0.07488556521739131,0.8,30,0.145155,53.744278260869564
2022-02-02,Energy,0.13313799999999998,1.0,29,0.07488556521739131,56.6569
2022-02-03,Energy,0.075375,1.0,28,0.13313799999999998,53.76875
2022-02-04,Energy,0.10103499999999999,1.0,11,0.075375,55.05175
2022-02-07,Energy,0.1113692857142857,1.0,24,0.10103499999999999,55.56846428571428
2022-02-08,Energy,0.19319799999999998,0.8,30,0.1113692857142857,59.6599
2022-02-09,Energy,0.18821,1.0,17,0.19319799999999998,59.4105
2022-02-10,Energy,0.040017142857142855,1.0,15,0.18821,52.000857142857136
2022-02-11,Energy,0.11452199999999998,0.6,17,0.040017142857142855,55.7261
2022-02-14,Energy,0.10457031746031746,1.0,38,0.11452199999999998,55.22851587301587
2022-02-15,Energy,0.097322,1.0,20,0.10457031746031746,54.866099999999996
2022-02-16,Energy,0.15267,1.0,22,0.097322,57.633500000000005
2022-02-17,Energy,0.04352399999999999,0.8,18,0.15267,52.176199999999994
2022-02-18,Energy,0.10198333333333334,0.8,11,0.04352399999999999,55.09916666666667
2022-02-22,Energy,0.020900000000000002,0.8,31,0.10198333333333334,51.044999999999995
2022-02-23,Energy,0.12198883333333335,1.0,23,0.020900000000000002,56.09944166666667
2022-02-24,Energy,-0.03851633333333333,1.0,27,0.12198883333333335,48.07418333333333
2022-02-25,Energy,0.08576076923076924,0.8,35,-0.03851633333333333,54.288038461538456
2022-02-28,Energy,0.07023499999999999,1.0,38,0.08576076923076924,53.51175
2022-03-01,Energy,0.055955870927318296,1.0,49,0.07023499999999999,52.79779354636591
2022-03-02,Energy,0.1656017857142857,1.0,42,0.055955870927318296,58.28008928571429
2022-03-03,Energy,0.06556373626373627,1.0,31,0.1656017857142857,53.278186813186814
2022-03-04,Energy,0.07573966666666668,0.8,26,0.06556373626373627,53.78698333333334
2022-03-07,Energy,0.053553879120879125,1.0,52,0.07573966666666668,52.67769395604396
2022-03-08,Energy,0.12523977777777778,1.0,39,0.053553879120879125,56.261988888888894
2022-03-09,Energy,0.10806633333333333,1.0,35,0.12523977777777778,55.40331666666667
2022-03-10,Energy,0.11546928571428569,1.0,30,0.10806633333333333,55.77346428571428
2022-03-11,Energy,0.13963555555555557,1.0,27,0.11546928571428569,56.98177777777778
2022-03-14,Energy,0.1908568333333333,1.0,32,0.13963555555555557,59.54284166666667
2022-03-15,Energy,0.18263992857142858,1.0,33,0.1908568333333333,59.13199642857143
2022-03-16,Energy,0.18090438311688312,1.0,29,0.18263992857142858,59.04521915584415
2022-03-17,Energy,0.10943818181818181,0.8,32,0.18090438311688312,55.47190909090909
2022-03-18,Energy,0.07074333333333334,1.0,11,0.10943818181818181,53.53716666666667
2022-03-21,Energy,0.0998901948051948,1.0,35,0.07074333333333334,54.994509740259744
2022-03-22,Energy,0.13208666666666666,1.0,35,0.0998901948051948,56.60433333333334
2022-03-23,Energy,0.04383416666666666,1.0,24,0.13208666666666666,52.19170833333333
2022-03-24,Energy,0.10499238461538463,1.0,33,0.04383416666666666,55.249619230769234
2022-03-25,Energy,0.30355533333333334,1.0,31,0.10499238461538463,65.17776666666667
2022-03-28,Energy,0.2789433333333334,1.0,29,0.30355533333333334,63.94716666666667
2022-03-29,Energy,0.11205909090909091,1.0,28,0.2789433333333334,55.602954545454544
2022-03-30,Energy,0.29473333333333335,0.8,13,0.11205909090909091,64.73666666666666
2022-03-31,Energy,0.01515666666666667,1.0,23,0.29473333333333335,50.75783333333334
2022-04-01,Energy,0.173538,1.0,14,0.01515666666666667,58.676899999999996
2022-04-04,Energy,0.04662566666666667,1.0,26,0.173538,52.33128333333333
2022-04-05,Energy,0.086984,1.0,16,0.04662566666666667,54.349199999999996
2022-04-06,Energy,0.143655,0.8,11,0.086984,57.182750000000006
2022-04-07,Energy,0.139066,0.8,17,0.143655,56.9533
2022-04-08,Energy,0.1975842857142857,0.8,20,0.139066,59.87921428571429
2022-04-11,Energy,0.27352583333333336,0.8,20,0.1975842857142857,63.676291666666664
2022-04-12,Energy,0.18135844444444443,1.0,21,0.27352583333333336,59.06792222222222
2022-04-13,Energy,0.18383994444444446,0.8,28,0.18135844444444443,59.19199722222223
2022-04-14,Energy,0.22596000000000002,0.8,8,0.18383994444444446,61.297999999999995
2022-04-18,Energy,0.20733444444444443,0.8,15,0.22596000000000002,60.36672222222222
2022-04-19,Energy,0.21925599999999998,1.0,13,0.20733444444444443,60.962799999999994
2022-04-20,Energy,0.19884000000000002,1.0,10,0.21925599999999998,59.94200000000001
2022-04-21,Energy,0.13927266666666666,0.8,23,0.19884000000000002,56.96363333333333
2022-04-22,Energy,0.07542666666666667,1.0,28,0.13927266666666666,53.77133333333334
2022-04-25,Energy,0.11920595093795094,1.0,48,0.07542666666666667,55.96029754689755
2022-04-26,Energy,0.1057852380952381,0.8,25,0.11920595093795094,55.28926190476191
2022-04-27,Energy,0.2651357777777778,1.0,28,0.1057852380952381,63.25678888888889
2022-04-28,Energy,0.2515092857142857,1.0,33,0.2651357777777778,62.57546428571429
2022-04-29,Energy,-0.08109881481481482,1.0,58,0.2515092857142857,45.94505925925926
2022-05-02,Energy,0.14695799999999998,0.8,35,-0.08109881481481482,57.347899999999996
2022-05-03,Energy,0.1915303333333333,1.0,31,0.14695799999999998,59.57651666666667
2022-05-04,Energy,0.04779911111111111,0.8,20,0.1915303333333333,52.38995555555556
2022-05-05,Energy,0.2955449047619048,1.0,40,0.04779911111111111,64.77724523809523
2022-05-06,Energy,0.16832407142857142,1.0,27,0.2955449047619048,58.41620357142857
2022-05-09,Energy,0.09269655411255412,0.8,34,0.16832407142857142,54.63482770562771
2022-05-10,Energy,0.13113142857142857,1.0,19,0.09269655411255412,56.556571428571424
2022-05-11,Energy,0.23219722222222222,0.8,23,0.13113142857142857,61.60986111111111
2022-05-12,Energy,0.10331690476190476,1.0,31,0.23219722222222222,55.16584523809524
2022-05-13,Energy,0.09861777777777778,0.8,34,0.10331690476190476,54.93088888888889
2022-05-16,Energy,0.08721899145299146,1.0,48,0.09861777777777778,54.360949572649574
2022-05-17,Energy,0.08738175757575758,0.8,24,0.08721899145299146,54.36908787878788
2022-05-18,Energy,0.09223620512820511,1.0,29,0.08738175757575758,54.61181025641025
2022-05-19,Energy,0.11894180952380953,0.8,21,0.09223620512820511,55.947090476190475
2022-05-20,Energy,0.21657,0.8,19,0.11894180952380953,60.8285
2022-05-23,Energy,0.10954800000000002,1.0,19,0.21657,55.477399999999996
2022-05-24,Energy,0.17849844444444446,1.0,22,0.10954800000000002,58.92492222222222
2022-05-25,Energy,0.15403333333333333,0.8,26,0.17849844444444446,57.70166666666666
2022-05-26,Energy,0.1650985,1.0,23,0.15403333333333333,58.254925
2022-05-27,Energy,0.25107380952380953,1.0,20,0.1650985,62.55369047619048
2022-05-31,Energy,0.22741289377289378,1.0,31,0.25107380952380953,61.370644688644695
2022-06-01,Energy,0.2107964285714286,1.0,21,0.22741289377289378,60.53982142857143
2022-06-02,Energy,0.32685400000000003,1.0,21,0.2107964285714286,66.3427
2022-06-03,Energy,0.19836666666666666,1.0,18,0.32685400000000003,59.91833333333333
2022-06-06,Energy,0.14872483516483517,0.8,24,0.19836666666666666,57.436241758241756
2022-06-07,Energy,0.095547,1.0,23,0.14872483516483517,54.777350000000006
2022-06-08,Energy,0.18043984126984128,1.0,27,0.095547,59.02199206349207
2022-06-09,Energy,0.13054000000000002,0.8,10,0.18043984126984128,56.52700000000001
2022-06-10,Energy,0.09383333333333334,1.0,19,0.13054000000000002,54.69166666666667
2022-06-13,Energy,0.1252779292929293,0.8,28,0.09383333333333334,56.263896464646464
2022-06-14,Energy,0.1712075,0.8,19,0.1252779292929293,58.560375
2022-06-15,Energy,0.21545750000000002,1.0,16,0.1712075,60.772875000000006
2022-06-16,Energy,0.06751,1.0,10,0.21545750000000002,53.375499999999995
2022-06-17,Energy,0.19483333333333333,1.0,24,0.06751,59.741666666666674
2022-06-21,Energy,0.05272926470588235,0.8,39,0.19483333333333333,52.636463235294116
2022-06-22,Energy,0.042227777777777774,1.0,38,0.05272926470588235,52.11138888888889
2022-06-23,Energy,0.08919472222222222,1.0,40,0.042227777777777774,54.45973611111111
2022-06-24,Energy,-0.08981416666666667,1.0,18,0.08919472222222222,45.50929166666667
2022-06-27,Energy,0.10657933333333333,1.0,26,-0.08981416666666667,55.328966666666666
2022-06-28,Energy,0.269013081232493,1.0,32,0.10657933333333333,63.45065406162465
2022-06-29,Energy,0.18623314285714287,0.8,27,0.269013081232493,59.31165714285714
2022-06-30,Energy,-0.04983449999999999,1.0,20,0.18623314285714287,47.508275
2022-07-01,Energy,0.22599,1.0,21,-0.04983449999999999,61.299499999999995
2022-07-05,Energy,0.07907858682983684,1.0,55,0.22599,53.95392934149184
2022-07-06,Energy,0.32752042857142855,1.0,28,0.07907858682983684,66.37602142857143
2022-07-07,Energy,0.26227666666666666,1.0,21,0.32752042857142855,63.11383333333333
2022-07-08,Energy,0.12221000000000001,0.8,17,0.26227666666666666,56.110499999999995
2022-07-11,Energy,0.044755333333333334,0.8,30,0.12221000000000001,52.237766666666666
2022-07-12,Energy,0.23591047619047617,1.0,20,0.044755333333333334,61.795523809523814
2022-07-13,Energy,0.16536833333333334,1.0,23,0.23591047619047617,58.26841666666667
2022-07-14,Energy,0.18075333333333335,1.0,31,0.16536833333333334,59.03766666666667
2022-07-15,Energy,0.27465833333333334,1.0,19,0.18075333333333335,63.732916666666675
2022-07-18,Energy,0.26950738095238097,1.0,25,0.27465833333333334,63.47536904761905
2022-07-19,Energy,0.32101999999999997,1.0,17,0.26950738095238097,66.05099999999999
2022-07-20,Energy,0.17309214285714286,1.0,23,0.32101999999999997,58.65460714285714
2022-07-21,Energy,0.112725,1.0,21,0.17309214285714286,55.63625
2022-07-22,Energy,0.18882181818181817,1.0,22,0.112725,59.44109090909091
2022-07-25,Energy,0.33997331601731606,1.0,35,0.18882181818181817,66.9986658008658
2022-07-26,Energy,0.071235,1.0,16,0.33997331601731606,53.561749999999996
2022-07-27,Energy,0.11778666666666666,1.0,27,0.071235,55.88933333333333
2022-07-28,Energy,0.1399291818181818,1.0,34,0.11778666666666666,56.99645909090909
2022-07-29,Energy,0.2862748717948718,1.0,61,0.1399291818181818,64.3137435897436
2022-08-01,Energy,0.057070222222222224,1.0,35,0.2862748717948718,52.853511111111104
2022-08-02,Energy,0.10514642857142857,0.8,31,0.057070222222222224,55.25732142857143
2022-08-03,Energy,0.25675920855614975,1.0,39,0.10514642857142857,62.837960427807495
2022-08-04,Energy,0.13704785714285714,1.0,27,0.25675920855614975,56.85239285714285
2022-08-05,Energy,0.198822,0.8,21,0.13704785714285714,59.941100000000006
2022-08-08,Energy,0.09355876190476191,0.6,29,0.198822,54.6779380952381
2022-08-09,Energy,0.03250393650793651,0.6,21,0.09355876190476191,51.62519682539683
2022-08-10,Energy,0.16080609523809525,1.0,23,0.03250393650793651,58.04030476190476
2022-08-11,Energy,0.16389199999999998,1.0,15,0.16080609523809525,58.194599999999994
2022-08-12,Energy,0.156642,0.8,15,0.16389199999999998,57.8321
2022-08-15,Energy,0.14137850505050506,1.0,44,0.156642,57.06892525252525
2022-08-16,Energy,0.16016666666666665,0.8,18,0.14137850505050506,58.008333333333326
2022-08-17,Energy,0.2747316666666667,0.8,15,0.16016666666666665,63.73658333333334
2022-08-18,Energy,-0.03893566666666665,1.0,22,0.2747316666666667,48.053216666666664
2022-08-19,Energy,0.10785266666666667,0.6,16,-0.03893566666666665,55.39263333333333
2022-08-22,Energy,0.2210671111111111,1.0,23,0.10785266666666667,61.053355555555555
2022-08-23,Energy,0.1240711111111111,1.0,25,0.2210671111111111,56.20355555555555
2022-08-24,Energy,0.012638,1.0,26,0.1240711111111111,50.631899999999995
2022-08-25,Energy,0.1050217857142857,1.0,25,0.012638,55.251089285714286
2022-08-26,Energy,0.09218333333333334,0.6,10,0.1050217857142857,54.60916666666667
2022-08-29,Energy,0.18382174603174603,0.8,21,0.09218333333333334,59.191087301587295
2022-08-30,Energy,0.09114714285714286,1.0,24,0.18382174603174603,54.55735714285714
2022-08-31,Energy,0.19469054545454548,0.8,19,0.09114714285714286,59.73452727272728
2022-09-01,Energy,0.164953,1.0,21,0.19469054545454548,58.24764999999999
2022-09-02,Energy,0.19711547619047617,1.0,29,0.164953,59.855773809523804
2022-09-06,Energy,0.11953100000000001,0.8,23,0.19711547619047617,55.97655
2022-09-07,Energy,0.17913,1.0,22,0.11953100000000001,58.9565
2022-09-08,Energy,0.27588999999999997,1.0,16,0.17913,63.7945
2022-09-09,Energy,0.048162666666666666,1.0,15,0.27588999999999997,52.40813333333333
2022-09-12,Energy,0.1512875,0.8,21,0.048162666666666666,57.564375
2022-09-13,Energy,0.26301147619047616,1.0,20,0.1512875,63.150573809523806
