date,ticker,sector,sentiment,headline_count
2020-01-16,INTC,Tech,0.3461222222222222,9
2020-01-16,NVDA,Tech,0.2553,2
2020-01-16,D,Utilities,0.1366,2
2020-01-16,DUK,Utilities,0.148,2
2020-01-16,NEE,Utilities,0.228975,4
2020-01-16,SO,Utilities,0.09866666666666667,3
2020-01-17,CMCSA,Comm,0.1902,5
2020-01-17,EA,Comm,0.0,1
2020-01-17,T,Comm,0.0,2
2020-01-17,DIS,Consumer,0.26546666666666663,9
2020-01-17,KO,Consumer,0.0,3
2020-01-17,NKE,Consumer,-0.14985,4
2020-01-17,SBUX,Consumer,0.23515,2
2020-01-17,WMT,Consumer,0.04975999999999999,5
2020-01-17,CVX,Energy,0.2732,2
2020-01-17,OXY,Energy,0.25554,5
2020-01-17,SLB,Energy,0.10575555555555556,18
2020-01-17,XOM,Energy,-0.07013333333333334,6
2020-01-17,GS,Financials,0.0,1
2020-01-17,MS,Financials,0.13965,10
2020-01-17,USB,Financials,0.0922,3
2020-01-17,V,Financials,0.20095,2
2020-01-17,WFC,Financials,0.1531,1
2020-01-17,AMGN,Healthcare,-0.15293333333333334,3
2020-01-17,GILD,Healthcare,0.09670000000000001,6
2020-01-17,MRK,Healthcare,0.65745,2
2020-01-17,BA,Industrials,0.20466666666666666,6
2020-01-17,CAT,Industrials,0.12726666666666667,3
2020-01-17,GE,Industrials,0.0,2
2020-01-17,MMM,Industrials,0.6124,1
2020-01-17,DD,Materials,0.4939,1
2020-01-17,DOW,Materials,0.24695,2
2020-01-17,NEM,Materials,0.20095,2
2020-01-17,AMT,RealEstate,0.477,2
2020-01-17,O,RealEstate,-0.1027,1
2020-01-17,ADBE,Tech,0.0,4
2020-01-17,AMD,Tech,0.05758571428571429,7
2020-01-17,INTC,Tech,0.13777692307692307,13
2020-01-17,NVDA,Tech,0.05103333333333334,3
2020-01-17,QCOM,Tech,0.11068181818181816,11
2020-01-17,AEP,Utilities,0.0,1
2020-01-17,D,Utilities,0.2023,1
2020-01-17,DUK,Utilities,0.1531,1
2020-01-17,NEE,Utilities,0.32974,5
2020-01-17,SO,Utilities,0.07011111111111111,9
2020-01-21,CMCSA,Comm,0.030300000000000007,12
2020-01-21,EA,Comm,0.0,1
2020-01-21,T,Comm,-0.048249999999999994,4
2020-01-21,TMUS,Comm,-0.09225,2
2020-01-21,DIS,Consumer,0.11230303030303031,33
2020-01-21,KO,Consumer,-0.1806,2
2020-01-21,NKE,Consumer,0.13285,4
2020-01-21,SBUX,Consumer,0.0,4
2020-01-21,WMT,Consumer,0.2859125,8
2020-01-21,CVX,Energy,0.0683,4
2020-01-21,OXY,Energy,0.05464,5
2020-01-21,SLB,Energy,0.08832857142857144,14
2020-01-21,XOM,Energy,0.3386,5
2020-01-21,GS,Financials,0.2202,2
2020-01-21,MS,Financials,0.16274444444444444,9
2020-01-21,USB,Financials,0.10916666666666668,6
2020-01-21,V,Financials,0.35660000000000003,6
2020-01-21,WFC,Financials,0.14781666666666668,6
2020-01-21,ABBV,Healthcare,0.057025,4
2020-01-21,ABT,Healthcare,0.36819999999999997,2
2020-01-21,AMGN,Healthcare,0.0129,2
2020-01-21,GILD,Healthcare,0.10762857142857142,7
2020-01-21,MRK,Healthcare,-0.09288333333333332,6
2020-01-21,BA,Industrials,0.16477142857142857,7
2020-01-21,CAT,Industrials,0.04046,5
2020-01-21,GE,Industrials,0.3182,1
2020-01-21,MMM,Industrials,0.0,2
2020-01-21,UPS,Industrials,0.0,1
2020-01-21,DD,Materials,-0.10115,2
2020-01-21,DOW,Materials,0.15158,5
2020-01-21,NEM,Materials,0.0,2
2020-01-21,SHW,Materials,0.0,2
2020-01-21,AMT,RealEstate,0.0,3
2020-01-21,O,RealEstate,0.25153333333333333,3
2020-01-21,PSA,RealEstate,0.0,1
2020-01-21,ADBE,Tech,0.21230000000000002,3
2020-01-21,AMD,Tech,-0.08023333333333332,6
2020-01-21,INTC,Tech,0.04410000000000001,30
2020-01-21,NVDA,Tech,-0.3243,2
2020-01-21,QCOM,Tech,0.23786666666666667,3
2020-01-21,AEP,Utilities,0.0,1
2020-01-21,D,Utilities,-0.0258,2
2020-01-21,DUK,Utilities,0.6901,1
2020-01-21,NEE,Utilities,-0.0086,3
2020-01-21,SO,Utilities,0.225,8
2020-01-22,CMCSA,Comm,0.54825,2
2020-01-22,EA,Comm,0.0,1
2020-01-22,T,Comm,0.0,1
2020-01-22,DIS,Consumer,0.16654,15
2020-01-22,KO,Consumer,0.0,2
2020-01-22,NKE,Consumer,0.0,2
2020-01-22,SBUX,Consumer,0.14825,6
2020-01-22,WMT,Consumer,0.10734285714285714,7
2020-01-22,CVX,Energy,0.21230000000000002,3
2020-01-22,OXY,Energy,0.0,1
2020-01-22,SLB,Energy,0.14750000000000002,4
2020-01-22,XOM,Energy,0.09106666666666667,3
2020-01-22,GS,Financials,0.0,1
2020-01-22,USB,Financials,0.07655,2
2020-01-22,V,Financials,0.0,1
2020-01-22,ABT,Healthcare,0.1688875,8
2020-01-22,AMGN,Healthcare,0.0,1
2020-01-22,GILD,Healthcare,0.11333333333333334,3
2020-01-22,MRK,Healthcare,0.0,1
2020-01-22,BA,Industrials,-0.045457142857142856,7
2020-01-22,CAT,Industrials,0.0,1
2020-01-22,GE,Industrials,-0.025099999999999997,4
2020-01-22,DD,Materials,0.0,1
2020-01-22,DOW,Materials,-0.296,1
2020-01-22,SHW,Materials,0.0,2
2020-01-22,AMT,RealEstate,0.051500000000000004,2
2020-01-22,O,RealEstate,0.0,1
2020-01-22,PLD,RealEstate,0.0,4
2020-01-22,ADBE,Tech,0.0,1
2020-01-22,AMD,Tech,0.2997,2
2020-01-22,INTC,Tech,0.0014800000000000034,10
2020-01-22,QCOM,Tech,0.4404,1
2020-01-22,D,Utilities,0.09106666666666667,3
2020-01-22,DUK,Utilities,0.18213333333333334,3
2020-01-22,NEE,Utilities,0.2573125,8
2020-01-22,SO,Utilities,0.0,4
2020-01-23,CMCSA,Comm,0.054592857142857144,14
2020-01-23,EA,Comm,0.29522,5
2020-01-23,T,Comm,0.5267,1
2020-01-23,TMUS,Comm,0.0,1
2020-01-23,TTWO,Comm,0.0,1
2020-01-23,DIS,Consumer,0.12527,10
2020-01-23,KO,Consumer,0.18783333333333332,3
2020-01-23,NKE,Consumer,0.0,1
2020-01-23,SBUX,Consumer,0.010225000000000012,4
2020-01-23,WMT,Consumer,0.3246,4
2020-01-23,COP,Energy,0.1366,2
2020-01-23,CVX,Energy,0.08524999999999999,2
2020-01-23,OXY,Energy,0.2569666666666666,6
2020-01-23,SLB,Energy,-0.20505,2
2020-01-23,XOM,Energy,0.0341,5
2020-01-23,GS,Financials,0.0,1
2020-01-23,MS,Financials,0.0,1
2020-01-23,USB,Financials,0.0,3
2020-01-23,V,Financials,0.2083,3
2020-01-23,WFC,Financials,-0.04595,6
2020-01-23,ABBV,Healthcare,0.11315,2
2020-01-23,ABT,Healthcare,-0.21670000000000003,2
2020-01-23,AMGN,Healthcare,0.1468,3
2020-01-23,GILD,Healthcare,0.0698,9
2020-01-23,MRK,Healthcare,-0.011499999999999996,4
2020-01-23,BA,Industrials,0.04824285714285714,7
2020-01-23,CAT,Industrials,0.0,1
2020-01-23,GE,Industrials,0.09973333333333333,3
2020-01-23,MMM,Industrials,0.0,3
2020-01-23,DD,Materials,0.148,2
2020-01-23,DOW,Materials,-0.07955,4
2020-01-23,NEM,Materials,0.4019,1
2020-01-23,NUE,Materials,0.0,1
2020-01-23,SHW,Materials,0.0,1
2020-01-23,AMT,RealEstate,0.3818,1
2020-01-23,CCI,RealEstate,0.34,1
2020-01-23,O,RealEstate,0.2202,2
2020-01-23,ADBE,Tech,0.17556666666666665,3
2020-01-23,AMD,Tech,-0.2103,1
2020-01-23,INTC,Tech,0.008262962962962963,27
2020-01-23,NVDA,Tech,0.0,3
2020-01-23,QCOM,Tech,0.20095,2
2020-01-23,D,Utilities,0.0,2
2020-01-23,DUK,Utilities,0.0,1
2020-01-23,NEE,Utilities,-0.14049999999999999,3
2020-01-23,SO,Utilities,0.0,2
2020-01-24,CMCSA,Comm,0.09195454545454544,11
2020-01-24,EA,Comm,0.027766666666666672,6
2020-01-24,T,Comm,0.14278,5
2020-01-24,TMUS,Comm,0.29295,2
2020-01-24,DIS,Consumer,0.17384615384615387,13
2020-01-24,KO,Consumer,0.0,2
2020-01-24,NKE,Consumer,0.0,1
2020-01-24,SBUX,Consumer,0.0,3
2020-01-24,WMT,Consumer,0.219475,4
2020-01-24,COP,Energy,-0.064,2
2020-01-24,CVX,Energy,0.29936666666666667,3
2020-01-24,OXY,Energy,0.23156666666666667,3
2020-01-24,SLB,Energy,-0.064,2
2020-01-24,XOM,Energy,0.503875,4
2020-01-24,USB,Financials,0.10115,2
2020-01-24,V,Financials,-0.20155,2
2020-01-24,WFC,Financials,-0.0322,2
2020-01-24,ABBV,Healthcare,0.4286,2
2020-01-24,ABT,Healthcare,0.6705,1
2020-01-24,AMGN,Healthcare,0.36669999999999997,3
2020-01-24,GILD,Healthcare,0.14826,5
